temp_C,time_s,x_um,layer,phi,saturation,liquid_bulk,gas_pore,T_C
-20,18.8,169.63749999999987,阴极催化层,1.0305286810574358e-22,2.4495571216007506e-22,0.0,0.4207,-17.51392229594552
-20,18.8,170.20249999999987,阴极催化层,2.3732904790680833e-22,5.64128946771591e-22,0.0,0.4207,-17.514654334832812
-20,18.8,170.76749999999987,阴极催化层,1.1537615601765866e-22,2.742480532865668e-22,0.0,0.4207,-17.51536238620713
-20,18.8,171.33249999999987,阴极催化层,5.838272138662205e-22,1.387751875127693e-21,0.0,0.4207,-17.516032017564072
-20,18.8,171.8974999999999,阴极催化层,6.2659440875200255e-21,1.4894091009080166e-20,0.0,0.4207,-17.516649678765987
-20,18.8,172.4624999999999,阴极催化层,-2.1733031115997248e-21,-5.165921349179284e-21,0.0,0.4207,-17.517202623480927
-20,18.8,173.0274999999999,阴极催化层,1.35049034188081e-21,3.2101030232488947e-21,0.0,0.4207,-17.517678821489824
-20,18.8,173.5924999999999,阴极催化层,1.7838565614795252e-23,4.240210509815843e-23,0.0,0.4207,-17.518066860213622
-20,18.8,174.1574999999999,阴极催化层,1.0849194746544529e-21,2.5788435337638527e-21,0.0,0.4207,-17.518355834697076
-20,18.8,174.7224999999999,阴极催化层,4.937954586756852e-22,1.1737472276579158e-21,0.0,0.4207,-17.518535225970965
-20,18.8,175.2874999999999,阴极催化层,-1.9100637160943346e-21,-4.5402037463616225e-21,0.0,0.4207,-17.518594768347526
-20,18.8,175.85249999999994,阴极催化层,-4.0024704238595896e-22,-9.513835093557379e-22,0.0,0.4207,-17.51852430696593
-20,18.8,176.41749999999993,阴极催化层,4.87837293487129e-23,1.1595847242384811e-22,0.0,0.4207,-17.518313647482785
-20,18.8,179.8249999999999,阴极气体扩散层,1.798123389276188e-20,2.247654236595235e-20,0.0,0.8,-17.514151490903828
-20,18.8,186.0749999999999,阴极气体扩散层,-6.661487075937261e-22,-8.326858844921576e-22,0.0,0.8,-17.508924522998512
-20,18.8,192.3249999999999,阴极气体扩散层,1.7324817016600027e-21,2.1656021270750034e-21,0.0,0.8,-17.506433673176844
-20,18.8,198.57499999999987,阴极气体扩散层,-1.0104645471284882e-21,-1.2630806839106102e-21,0.0,0.8,-17.50667898191432
-20,18.8,204.82499999999987,阴极气体扩散层,-5.497188356650189e-22,-6.871485445812736e-22,0.0,0.8,-17.509660485492304
-20,18.8,211.07499999999985,阴极气体扩散层,8.503870040608438e-22,1.0629837550760546e-21,0.0,0.8,-17.515378215974067
-20,18.8,217.32499999999985,阴极气体扩散层,-3.7156715862483723e-22,-4.644589482810465e-22,0.0,0.8,-17.523832201185996
-20,18.8,223.57499999999985,阴极气体扩散层,1.9746669914622415e-24,2.4683337393278018e-24,0.0,0.8,-17.535022464702593
-20,18.8,229.82499999999982,阴极气体扩散层,-2.6979444511946177e-21,-3.372430563993272e-21,0.0,0.8,-17.548949025836492
-20,18.8,236.07499999999982,阴极气体扩散层,1.2236392161292408e-21,1.529549020161551e-21,0.0,0.8,-17.565611899632245
-20,18.8,242.32499999999982,阴极气体扩散层,-1.1274647840446045e-20,-1.4093309800557556e-20,0.0,0.8,-17.585011096864775
-20,18.8,248.57499999999985,阴极气体扩散层,-1.7983210075795366e-20,-2.2479012594744207e-20,0.0,0.8,-17.607146624042343
-20,18.8,254.82499999999987,阴极气体扩散层,1.2027847063869002e-20,1.503480882983625e-20,0.0,0.8,-17.632018483413304
-20,18.8,261.0749999999999,阴极气体扩散层,-2.5182698452276043e-20,-3.147837306534505e-20,0.0,0.8,-17.659626672977623
-20,18.8,267.3249999999999,阴极气体扩散层,8.729218470528773e-22,1.0911523088160967e-21,0.0,0.8,-17.68997118650273
-20,18.8,273.57499999999993,阴极气体扩散层,-9.81201883923471e-23,-1.2265023549043387e-22,0.0,0.8,-17.72305201354368
-20,18.8,279.82499999999993,阴极气体扩散层,-2.7249564510592206e-22,-3.4061955638240258e-22,0.0,0.8,-17.758869139468004
-20,18.8,286.07499999999993,阴极气体扩散层,2.9295693916299467e-22,3.661961739537433e-22,0.0,0.8,-17.797422545484977
-20,18.8,292.325,阴极气体扩散层,-4.417548095458649e-23,-5.52193511932331e-23,0.0,0.8,-17.83871220867985
-20,18.8,298.575,阴极气体扩散层,3.77264006259797e-24,4.715800078247462e-24,0.0,0.8,-17.88273810205243
-20,18.8,304.825,阴极气体扩散层,-9.480476646853027e-25,-1.1850595808566283e-24,0.0,0.8,-17.929500194561115
-20,18.8,311.075,阴极气体扩散层,1.0531005118779088e-22,1.316375639847386e-22,0.0,0.8,-17.978998451171776
-20,18.8,317.32500000000005,阴极气体扩散层,4.953535863844347e-25,6.191919829805434e-25,0.0,0.8,-18.031232832911883
-20,18.8,323.57500000000005,阴极气体扩散层,-1.7465481605061965e-26,-2.1831852006327454e-26,0.0,0.8,-18.086203296930194
-20,19.0,3.1249999999999996,阳极气体扩散层,4.1605462759993135e-25,5.200682844999142e-25,0.0,0.8,-17.720691895640073
-20,19.0,9.375,阳极气体扩散层,2.4622603482036273e-23,3.077825435254534e-23,0.0,0.8,-17.69709892099351
-20,19.0,15.625,阳极气体扩散层,-4.7572389445825596e-23,-5.946548680728199e-23,0.0,0.8,-17.674624935800864
-20,19.0,21.874999999999996,阳极气体扩散层,-8.291334137964297e-23,-1.0364167672455371e-22,0.0,0.8,-17.65326993132021
-20,19.0,28.125,阳极气体扩散层,-4.9156755309324613e-23,-6.144594413665576e-23,0.0,0.8,-17.633033899248346
-20,19.0,34.375,阳极气体扩散层,-7.045171233026193e-23,-8.806464041282741e-23,0.0,0.8,-17.61391683172056
-20,19.0,40.62500000000001,阳极气体扩散层,-3.2961025845966275e-23,-4.1201282307457843e-23,0.0,0.8,-17.59591872131105
-20,19.0,46.87500000000001,阳极气体扩散层,-8.889172561545586e-23,-1.1111465701931982e-22,0.0,0.8,-17.579039561032687
-20,19.0,53.12500000000001,阳极气体扩散层,-8.990484866870675e-24,-1.1238106083588342e-23,0.0,0.8,-17.56327934433736
-20,19.0,59.375000000000014,阳极气体扩散层,-1.5935437042747273e-23,-1.991929630343409e-23,0.0,0.8,-17.548638065115853
-20,19.0,65.62500000000003,阳极气体扩散层,-6.620580899281707e-23,-8.275726124102133e-23,0.0,0.8,-17.535115717697977
-20,19.0,71.87500000000003,阳极气体扩散层,-2.0675658814002254e-22,-2.5844573517502816e-22,0.0,0.8,-17.522712296852575
-20,19.0,78.12500000000003,阳极气体扩散层,1.3719097916080651e-22,1.7148872395100814e-22,0.0,0.8,-17.51142779778766
-20,19.0,84.37500000000003,阳极气体扩散层,-3.209266823544269e-22,-4.011583529430336e-22,0.0,0.8,-17.50126221615031
-20,19.0,90.62500000000003,阳极气体扩散层,-4.516841556146926e-23,-5.646051945183657e-23,0.0,0.8,-17.492215548026763
-20,19.0,96.87500000000004,阳极气体扩散层,4.8903148680685426e-23,6.112893585085678e-23,0.0,0.8,-17.484287789942613
-20,19.0,103.12500000000004,阳极气体扩散层,9.474058881907532e-23,1.1842573602384415e-22,0.0,0.8,-17.477478938862475
-20,19.0,109.37500000000004,阳极气体扩散层,2.019839582012525e-22,2.5247994775156564e-22,0.0,0.8,-17.471788992190284
-20,19.0,115.62500000000004,阳极气体扩散层,-2.5644744897940553e-22,-3.205593112242569e-22,0.0,0.8,-17.4672179477692
-20,19.0,121.87500000000003,阳极气体扩散层,3.704883440507759e-22,4.631104300634699e-22,0.0,0.8,-17.463765803881614
-20,19.0,128.125,阳极气体扩散层,-1.2162541811487026e-21,-1.5203177264358783e-21,0.0,0.8,-17.461432559249204
-20,19.0,134.375,阳极气体扩散层,-1.9978134974234519e-22,-2.4972668717793147e-22,0.0,0.8,-17.460218213032817
-20,19.0,140.625,阳极气体扩散层,-4.206228288297606e-21,-5.257785360372007e-21,0.0,0.8,-17.460122764832477
-20,19.0,146.87499999999997,阳极气体扩散层,9.112628601028731e-21,1.1390785751285913e-20,0.0,0.8,-17.461146214687517
-20,19.0,150.14166666666665,阳极催化层,1.7337303928896874e-20,4.4272992668275983e-20,0.0,0.3916,-17.46226001402613
-20,19.0,150.42499999999998,阳极催化层,1.3583123125147298e-19,3.468621839925255e-19,0.0,0.3916,-17.46234174447136
-20,19.0,150.70833333333331,阳极催化层,-3.2031576251031664e-20,-8.179667071254255e-20,0.0,0.3916,-17.462419931431725
-20,19.0,150.99166666666665,阳极催化层,1.5882039948656506e-22,4.05567925144446e-22,0.0,0.3916,-17.462494471455557
-20,19.0,151.27499999999998,阳极催化层,-5.959683201395257e-21,-1.5218802863624253e-20,0.0,0.3916,-17.46256518159916
-20,19.0,151.5583333333333,阳极催化层,-1.4767756372025945e-20,-3.771132883561273e-20,0.0,0.3916,-17.46263179620354
-20,19.0,151.84166666666664,阳极催化层,-1.2223637091375561e-20,-3.121459931403361e-20,0.0,0.3916,-17.46269396231071
-20,19.0,152.12499999999997,阳极催化层,1.884693849582614e-20,4.812803497401976e-20,0.0,0.3916,-17.462751233576142
-20,19.0,152.4083333333333,阳极催化层,1.5452519599769934e-20,3.945995811994365e-20,0.0,0.3916,-17.462803062483687
-20,19.0,152.69166666666663,阳极催化层,-1.8575946489801422e-20,-4.743602270122937e-20,0.0,0.3916,-17.462848790601015
-20,19.0,152.97499999999997,阳极催化层,-5.300838967112205e-21,-1.3536360998754354e-20,0.0,0.3916,-17.462887636532884
-20,19.0,153.2583333333333,阳极催化层,3.445216203425638e-23,8.797794186480179e-23,0.0,0.3916,-17.462918681121323
-20,19.0,153.77499999999995,质子交换膜,0.0,0.0,0.0,0.0,-17.462956751034028
-20,19.0,154.52499999999995,质子交换膜,0.0,0.0,0.0,0.0,-17.46302240745453
-20,19.0,155.27499999999995,质子交换膜,0.0,0.0,0.0,0.0,-17.463099743824756
-20,19.0,156.02499999999992,质子交换膜,0.0,0.0,0.0,0.0,-17.463188755520775
-20,19.0,156.77499999999992,质子交换膜,0.0,0.0,0.0,0.0,-17.46328943772869
-20,19.0,157.52499999999992,质子交换膜,0.0,0.0,0.0,0.0,-17.463401785436105
-20,19.0,158.2749999999999,质子交换膜,0.0,0.0,0.0,0.0,-17.46352579342286
-20,19.0,159.0249999999999,质子交换膜,0.0,0.0,0.0,0.0,-17.463661456251373
-20,19.0,159.7749999999999,质子交换膜,0.0,0.0,0.0,0.0,-17.463808768255944
-20,19.0,160.52499999999986,质子交换膜,0.0,0.0,0.0,0.0,-17.463967723531653
