j0,tau_b,tau_f
1.4242942197140471,0.11586261225507619,1.3774275942068925e-06
1.423869423868022,0.11320686658014742,6.957297434458573e-05
1.4236728512597572,0.10821511809335031,0.00010905781569666337
1.4238771233349232,0.10429932382152174,0.00018150194189085295
1.4232085443140363,0.09639859405960276,0.00032638137691757646
1.422631931544771,0.0876441554671222,0.00048386287782401877
1.4225175185359262,0.07528783614934773,0.0009704826280672781
1.4226106202087863,0.06320890949496061,0.0017485282929404398
1.421993355509225,0.04929489749940785,0.002064040475128574
1.421713624805676,0.03646840118799825,0.002639487182894603
1.4212822145059554,0.0238054882930309,0.0037742177880772942
1.4207057282227709,0.010473630721226831,0.0033783575534111305
1.4204476641767865,-0.0014810351705326261,0.00433901164574498
1.4215163928492796,-0.011570960543375957,0.006095251118409806
1.4200289342400179,-0.023067681444643995,0.005747418238873555
1.4204909431801602,-0.03377519934299282,0.007178286559887208
1.4193039607559874,-0.04229916373266936,0.008236996496198875
1.4202268048241726,-0.05082692174032862,0.009716111475436644
1.4182932484312498,-0.060693497417692775,0.010407024928819435
1.4177234933865654,-0.06969952686309475,0.011085321741669912
1.4218135203880897,-0.07232956923862352,0.012246007369280203
1.4191839843154717,-0.08095016930316964,0.013030224966096664
1.4199100952396293,-0.08698659064213152,0.01408918779712091
1.4200416351023648,-0.09320247251001965,0.014808984026141541
1.4191998360457112,-0.099054201834529,0.015965176301809457
1.41722216656864,-0.1050856561770767,0.016594755976010827
1.420043330038586,-0.10957453485929136,0.017759491360654543
1.4181605598958906,-0.11496084404356566,0.018749838551930985
1.4179765036641832,-0.12007894237626715,0.019381375207908984
1.416694165082788,-0.1264410262782197,0.020433899841047303
1.415100460645391,-0.1316130205457474,0.021445542842002396
1.4181108135974323,-0.1313959779006761,0.022336559230495823
1.4158570927508645,-0.13750793010771645,0.022780492322027612
1.4159516357421373,-0.1408531482042008,0.02323834558168869
1.4157844171570844,-0.14368182946806013,0.02455959071265094
1.4167177371239368,-0.14447076862798744,0.025693232363958412
1.417621375455506,-0.1487380469382534,0.026655062533838723
1.41574828597039,-0.1535475636072666,0.026780992980235396
1.4162428139807541,-0.15418577874607803,0.028776370834056784
1.4161736665596911,-0.15540888311681064,0.030649139341913195
1.4113446976909454,-0.16495683611310596,0.02695518437813386
1.416113918837662,-0.15857351799416128,0.03317286110160467
1.4140971810187846,-0.1634642459796017,0.032325180627405345
1.4149505049969,-0.16358517809654435,0.03465997442878196
1.4164418812401418,-0.16477805513517296,0.035448230523845346
1.4150538505598813,-0.16677972747795405,0.03492428861733288
1.4154114757751302,-0.1684259624134654,0.03873549979995043
1.4140533953432548,-0.16895760371653523,0.036991256744774624
1.4119327476703822,-0.17590764549145396,0.03734622248951307
1.4137111817258112,-0.17277355700097513,0.03918265370638589
1.4121718035463953,-0.17447350811086912,0.041147299502123744
1.4140691267418979,-0.17347892417779084,0.04053233071132922
1.4124672153073448,-0.17744745572111736,0.042674434478821396
1.414158965164821,-0.17702939018396555,0.04419823113342621
1.4121996924195912,-0.1808832868562149,0.04297547682199365
1.4135097092271565,-0.1790980537265341,0.044772287456377555
1.4129263537744428,-0.1817495836434091,0.044433554045042456
1.4123071307864166,-0.1868211507786081,0.04882410021404364
1.4119440785757813,-0.1893225404970167,0.0476014334293969
1.411227794487265,-0.19621252695737706,0.04909305899474248
1.4112747633184597,-0.20424497916759304,0.046696115129189295
1.4082893324354493,-0.2118243572804583,0.05439134388514807
1.4090247818063044,-0.2120925516936249,0.05343783843609155
1.405777288482568,-0.21881161069714494,0.05110838818633094
1.4076241636450013,-0.22260482565386042,0.05397657669424424
1.4062153539358728,-0.22817145428319918,0.05450081118093901
1.404235742904092,-0.23680685922376674,0.054031249574630166
1.4062529707887943,-0.22901650204876964,0.05928967357415142
1.40576293234768,-0.24660735944100529,0.05681073689913774
1.4022171729183224,-0.2555909143242256,0.05808191252943592
1.4047553284541436,-0.25995206053034775,0.05833786057086362
1.4050593492690666,-0.2652170449655008,0.059125550632188606
1.401131558945205,-0.2675026950321069,0.06066833748832323
1.4001756298320345,-0.27501948126129605,0.06084749254640087
1.39778860273078,-0.27971802536631196,0.06202216782540404
1.3990813461738583,-0.2861388600630714,0.06229190881394213
1.3956918065195132,-0.28506899465151986,0.06406650181295012
1.3946278580064586,-0.2903393246903363,0.06496438032878397
1.394152108078591,-0.29091540985651443,0.06649386011735223
1.3924460445627083,-0.29246171347357597,0.064285113926843
1.3927117631309236,-0.29461836974462585,0.06455391687367751
1.391373845229301,-0.29541345430956767,0.06551654157883983
1.3962693428271205,-0.29442821222479176,0.07146488051787969
1.386113272717419,-0.2960776674510631,0.06403278316729674
1.3883847998511576,-0.29397658114973524,0.07029844531487583
1.3854979612212048,-0.2961688532288065,0.06778702924137292
1.3833059362378701,-0.2966901354767515,0.06856534520262396
1.3825779371311835,-0.29674137945837253,0.07028313076133941
1.383470253341083,-0.29562280977207445,0.07097333609943728
1.3824708330434514,-0.2962825172654486,0.07191163264460936
1.3828472748078489,-0.2940792531911522,0.07387172119829681
1.381900186587141,-0.2949863496328457,0.07370648666669885
1.3815190884571393,-0.29511047192064177,0.07441209888033504
1.380632887838355,-0.2955843064841683,0.07495190123426218
1.3820204612777331,-0.29317211657253023,0.07790177692375741
1.3812002431760582,-0.29378692299933584,0.0787473939366142
1.3814203995967964,-0.2926943732852294,0.08031908746914951
1.3807795177614917,-0.29321010050461876,0.08144064306610707
1.3787644654676967,-0.2941052052167474,0.08067805371349361
1.378358618456114,-0.2932504596875182,0.0816260960355919
1.3796873180102884,-0.29046923415876336,0.0844759535046554
1.3743029790376227,-0.29501506089815166,0.08047077477423652
1.3792074504247391,-0.2926105960926388,0.08686669253895238
1.378934691537855,-0.292776053838395,0.08801833905422995
1.37617285151516,-0.2939620884054269,0.08676247860866701
1.380374738846039,-0.2872364000438665,0.09238540588611954
1.3801963903288104,-0.2901329570766128,0.0931895682064976
1.379180938291332,-0.2868943673092872,0.09391534158093388
1.3756301502368729,-0.29160045284702585,0.09243759456272946
1.3767214700112145,-0.28843590995748514,0.0928838498163979
1.375479674811686,-0.2904844430316208,0.0959338783104613
1.3746916445140775,-0.28906078590438256,0.09555551069150663
1.3736538402712977,-0.28977979592307673,0.09402097841804866
1.3735369179170696,-0.2865682231655361,0.09806725189799674
1.376217557494878,-0.28659686779780225,0.09737433174853058
1.3769096235845288,-0.28684952646595246,0.0974428030374952
