candidate,cache_hit,case_hash,feasibility,stop_reason,success_time,last_valid_time,th_startup,startup_result,shutdown_status,E_aux_total_J,charge_C_cm2,wall_s,nfev,mass_residual,energy_residual,exception,V_min,ice_max,delta_T_max,candidate_id,numerically_accepted,config_requested,code_hash,E_aux_to_success_J
fit_ddccb50d20e8f8f81cc7,False,254aa2d281a6e76f,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602204770867852,6.799789000011515,2328,4.110100825720094e-12,2.210214932737994e-09,,0.4854111358344418,0.19913975255181954,0.0,fit_ddccb50d20e8f8f81cc7,True,254aa2d281a6e76f,6bcc534b8de6aeda,
fit_845f46887ab9ce9cc882,True,1e188de91d6475af,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423857391783049,7.431084299983922,2386,7.410871658314796e-12,8.100316190048505e-10,,0.564543698296471,0.07226379547793922,0.0,fit_845f46887ab9ce9cc882,True,1e188de91d6475af,6bcc534b8de6aeda,
fit_ddccb50d20e8f8f81cc7,True,254aa2d281a6e76f,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602204770867852,6.799789000011515,2328,4.110100825720094e-12,2.210214932737994e-09,,0.4854111358344418,0.19913975255181954,0.0,fit_ddccb50d20e8f8f81cc7,True,254aa2d281a6e76f,6bcc534b8de6aeda,
fit_8c9f1b461c37e2592abe,False,8aa748a1fafb7d22,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423899208337924,7.4797757000196725,2495,6.073332587295745e-12,1.9005214435225637e-09,,0.5657606673752976,0.07241534049548469,0.0,fit_8c9f1b461c37e2592abe,True,8aa748a1fafb7d22,6bcc534b8de6aeda,
fit_39bc544d824e43d4c050,False,6096b84d901e1cd0,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602244056215968,6.658172899973579,2321,6.740429537680874e-12,3.498050763057016e-09,,0.48669757519055595,0.19925085281121466,0.0,fit_39bc544d824e43d4c050,True,6096b84d901e1cd0,6bcc534b8de6aeda,
q1_845f46887ab9ce9cc882,False,1e188de91d6475af,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423857391783049,7.356277699989732,2386,7.410871658314796e-12,8.100316190048505e-10,,0.564543698296471,0.07226379547793922,0.0,q1_845f46887ab9ce9cc882,True,1e188de91d6475af,6bcc534b8de6aeda,
q1_ddccb50d20e8f8f81cc7,False,254aa2d281a6e76f,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602204770867852,6.7416583999875,2328,4.110100825720094e-12,2.210214932737994e-09,,0.4854111358344418,0.19913975255181954,0.0,q1_ddccb50d20e8f8f81cc7,True,254aa2d281a6e76f,6bcc534b8de6aeda,
fit_131e99120d46eb27025f,False,68f81fcb8bb4c23a,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602212146843997,6.961954099999275,2288,6.201092394925187e-12,2.148140797509384e-09,,0.4993251755341037,0.20044884370340713,0.0,fit_131e99120d46eb27025f,True,68f81fcb8bb4c23a,321090a6aa0fccc7,
fit_131e99120d46eb27025f,True,68f81fcb8bb4c23a,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602212146843997,6.961954099999275,2288,6.201092394925187e-12,2.148140797509384e-09,,0.4993251755341037,0.20044884370340713,0.0,fit_131e99120d46eb27025f,True,68f81fcb8bb4c23a,321090a6aa0fccc7,
fit_f17629dc606c7b2405bb,False,cf4376961545ff0c,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423801798091303,7.419893500045873,2403,4.207274293529514e-11,3.3132481685657704e-09,,0.5789713631839554,0.07399993666825763,0.0,fit_f17629dc606c7b2405bb,True,cf4376961545ff0c,321090a6aa0fccc7,
fit_f17629dc606c7b2405bb,False,cf4376961545ff0c,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423801798091303,7.4256680000107735,2403,4.207274293529514e-11,3.3132481685657704e-09,,0.5789713631839554,0.07399993666825763,0.0,fit_f17629dc606c7b2405bb,True,cf4376961545ff0c,321090a6aa0fccc7,
fit_f17629dc606c7b2405bb,True,cf4376961545ff0c,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423801798091303,7.4256680000107735,2403,4.207274293529514e-11,3.3132481685657704e-09,,0.5789713631839554,0.07399993666825763,0.0,fit_f17629dc606c7b2405bb,True,cf4376961545ff0c,321090a6aa0fccc7,
fit_131e99120d46eb27025f,True,68f81fcb8bb4c23a,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602212146843997,6.961954099999275,2288,6.201092394925187e-12,2.148140797509384e-09,,0.4993251755341037,0.20044884370340713,0.0,fit_131e99120d46eb27025f,True,68f81fcb8bb4c23a,321090a6aa0fccc7,
fit_f17629dc606c7b2405bb,True,cf4376961545ff0c,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423801798091303,7.4256680000107735,2403,4.207274293529514e-11,3.3132481685657704e-09,,0.5789713631839554,0.07399993666825763,0.0,fit_f17629dc606c7b2405bb,True,cf4376961545ff0c,321090a6aa0fccc7,
fit_131e99120d46eb27025f,True,68f81fcb8bb4c23a,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602212146843997,6.961954099999275,2288,6.201092394925187e-12,2.148140797509384e-09,,0.4993251755341037,0.20044884370340713,0.0,fit_131e99120d46eb27025f,True,68f81fcb8bb4c23a,321090a6aa0fccc7,
fit_3a26c4e785623fa3a658,False,90a6a54baab8368b,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602236491939211,6.4188798000104725,2252,4.6082463765209386e-12,6.762216021611434e-10,,0.5005278024502248,0.2005583578485316,0.0,fit_3a26c4e785623fa3a658,True,90a6a54baab8368b,321090a6aa0fccc7,
fit_1c9a639cb41d5f5f18c5,False,5527830f7f63fdb1,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423864855455,7.971085100027267,2489,6.508810683930498e-12,2.179136450925007e-09,,0.5802014572938462,0.07414789781778769,0.0,fit_1c9a639cb41d5f5f18c5,True,5527830f7f63fdb1,321090a6aa0fccc7,
fit_1c9a639cb41d5f5f18c5,False,5527830f7f63fdb1,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423864855455,8.083501300017815,2489,6.508810683930498e-12,2.179136450925007e-09,,0.5802014572938462,0.07414789781778769,0.0,fit_1c9a639cb41d5f5f18c5,True,5527830f7f63fdb1,321090a6aa0fccc7,
fit_3a26c4e785623fa3a658,True,90a6a54baab8368b,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602236491939211,6.4188798000104725,2252,4.6082463765209386e-12,6.762216021611434e-10,,0.5005278024502248,0.2005583578485316,0.0,fit_3a26c4e785623fa3a658,True,90a6a54baab8368b,321090a6aa0fccc7,
fit_bf4f3a69a89b4fafab79,False,49d1c11903c7912d,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602235955578737,6.851879900030326,2317,5.031777795258654e-12,2.7698886250369864e-09,,0.4979994557102995,0.200147600355024,0.0,fit_bf4f3a69a89b4fafab79,True,49d1c11903c7912d,321090a6aa0fccc7,
fit_1bb40b54a912cd0db423,False,037d76dbb9e090fc,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.4239717681100466,8.028519799991045,2451,8.381860317778456e-12,2.3624854008166013e-09,,0.578381004802411,0.07509168066412067,0.0,fit_1bb40b54a912cd0db423,True,037d76dbb9e090fc,321090a6aa0fccc7,
fit_1bb40b54a912cd0db423,False,037d76dbb9e090fc,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.4239717681100466,8.081843499967363,2451,8.381860317778456e-12,2.3624854008166013e-09,,0.578381004802411,0.07509168066412067,0.0,fit_1bb40b54a912cd0db423,True,037d76dbb9e090fc,321090a6aa0fccc7,
fit_bf4f3a69a89b4fafab79,True,49d1c11903c7912d,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602235955578737,6.851879900030326,2317,5.031777795258654e-12,2.7698886250369864e-09,,0.4979994557102995,0.200147600355024,0.0,fit_bf4f3a69a89b4fafab79,True,49d1c11903c7912d,321090a6aa0fccc7,
fit_7a8c6258c3236749bc3f,False,e8c257aa15ed343a,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602302726655533,6.359714500023983,2207,1.608767874418308e-11,2.148140797509384e-09,,0.500539041642718,0.1962328146158977,0.0,fit_7a8c6258c3236749bc3f,True,e8c257aa15ed343a,321090a6aa0fccc7,
fit_134f18453cca13d93fbe,False,72537818fee3a778,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423869074860247,7.423844299977645,2432,1.514547443824391e-11,3.393190142442216e-09,,0.5794331462639118,0.07243191513906948,0.0,fit_134f18453cca13d93fbe,True,72537818fee3a778,321090a6aa0fccc7,
fit_134f18453cca13d93fbe,False,72537818fee3a778,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423869074860247,7.298729399975855,2432,1.514547443824391e-11,3.393190142442216e-09,,0.5794331462639118,0.07243191513906948,0.0,fit_134f18453cca13d93fbe,True,72537818fee3a778,321090a6aa0fccc7,
fit_7a8c6258c3236749bc3f,True,e8c257aa15ed343a,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602302726655533,6.359714500023983,2207,1.608767874418308e-11,2.148140797509384e-09,,0.500539041642718,0.1962328146158977,0.0,fit_7a8c6258c3236749bc3f,True,e8c257aa15ed343a,321090a6aa0fccc7,
fit_41899123c96f90d7ff5f,False,b7c0cb7468381406,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602203038021924,6.697928599955048,2328,1.776497958650848e-11,1.1118085455006616e-09,,0.5355977739208481,0.12146611285164556,0.0,fit_41899123c96f90d7ff5f,True,b7c0cb7468381406,321090a6aa0fccc7,
fit_41899123c96f90d7ff5f,True,b7c0cb7468381406,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602203038021924,6.697928599955048,2328,1.776497958650848e-11,1.1118085455006616e-09,,0.5355977739208481,0.12146611285164556,0.0,fit_41899123c96f90d7ff5f,True,b7c0cb7468381406,321090a6aa0fccc7,
fit_b4793f9d19ed6639830e,False,1f069c569dca42b0,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.424020220930933,7.145183700020425,2434,1.2082323891618629e-11,2.956070502790654e-09,,0.5481108498477586,0.06840138963663665,0.0,fit_b4793f9d19ed6639830e,True,1f069c569dca42b0,321090a6aa0fccc7,
fit_b4793f9d19ed6639830e,True,1f069c569dca42b0,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.424020220930933,7.145183700020425,2434,1.2082323891618629e-11,2.956070502790654e-09,,0.5481108498477586,0.06840138963663665,0.0,fit_b4793f9d19ed6639830e,True,1f069c569dca42b0,321090a6aa0fccc7,
fit_e7f90491f8b8f31e0bb1,False,b48ba09c0988b26e,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423953236996053,7.622910700039938,2529,2.2119344188829226e-11,1.5043554839790048e-09,,0.5728618624931721,0.04119435278350236,0.0,fit_e7f90491f8b8f31e0bb1,True,b48ba09c0988b26e,321090a6aa0fccc7,
fit_d82372ee597dfc7a029f,False,89693e56cbb27a33,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.60224247361747,6.534002500004135,2303,7.084574314735308e-12,8.108157817108698e-10,,0.5368170794606566,0.1215280041742722,0.0,fit_d82372ee597dfc7a029f,True,89693e56cbb27a33,321090a6aa0fccc7,
fit_ee7fe2d4d042e2cde611,False,81b7d5a9044fceb9,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423849152483613,7.000739799987059,2326,2.8995571868291646e-11,2.2589758746115054e-09,,0.5493793837782266,0.06854568453959668,0.0,fit_ee7fe2d4d042e2cde611,True,81b7d5a9044fceb9,321090a6aa0fccc7,
fit_61fa6e4a67547d3f9ae9,False,6e494100f76187b0,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602156566515619,6.767660100013018,2277,5.1154865199380445e-12,8.38533305925655e-10,,0.521276171685765,0.12972071412535638,0.0,fit_61fa6e4a67547d3f9ae9,True,6e494100f76187b0,321090a6aa0fccc7,
fit_e7f90491f8b8f31e0bb1,True,b48ba09c0988b26e,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423953236996053,7.622910700039938,2529,2.2119344188829226e-11,1.5043554839790048e-09,,0.5728618624931721,0.04119435278350236,0.0,fit_e7f90491f8b8f31e0bb1,True,b48ba09c0988b26e,321090a6aa0fccc7,
fit_61fa6e4a67547d3f9ae9,True,6e494100f76187b0,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602156566515619,6.767660100013018,2277,5.1154865199380445e-12,8.38533305925655e-10,,0.521276171685765,0.12972071412535638,0.0,fit_61fa6e4a67547d3f9ae9,True,6e494100f76187b0,321090a6aa0fccc7,
fit_e2bc7596ac78f1cd2a36,False,8f3465715659b193,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602171114754986,7.288455299974885,2506,1.6453493208499248e-11,7.889690303432605e-10,,0.5349993385763041,0.12152821455917544,0.0,fit_e2bc7596ac78f1cd2a36,True,8f3465715659b193,321090a6aa0fccc7,
fit_6f434fbe02cd940d47e3,False,f9c35facd1cddb93,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423949930197903,7.57320390001405,2466,3.964945041473774e-12,2.8851012325432853e-09,,0.5476952603166578,0.0698239323205897,0.0,fit_6f434fbe02cd940d47e3,True,f9c35facd1cddb93,321090a6aa0fccc7,
fit_4a2246a14262651aa6c9,False,934ce0d7631e8983,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.42390665166576,7.529435399977956,2479,8.731146930431957e-12,1.0388365797429586e-09,,0.5741629304084477,0.041273666024090584,0.0,fit_4a2246a14262651aa6c9,True,934ce0d7631e8983,321090a6aa0fccc7,
fit_3c8b458c462810c1e0e0,False,4ac3d1dc60a18504,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602252424200111,6.997884900018107,2465,1.679031405316579e-11,1.1118085455006616e-09,,0.5364531407323608,0.1183493483241983,0.0,fit_3c8b458c462810c1e0e0,True,4ac3d1dc60a18504,321090a6aa0fccc7,
fit_d49ca3316891144f17b0,False,9eec4a96aa4531fe,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602190487095557,6.322018500010017,2091,3.1759302579250704e-12,1.8375694512072688e-09,,0.5224538784819281,0.1297903938489101,0.0,fit_d49ca3316891144f17b0,True,9eec4a96aa4531fe,321090a6aa0fccc7,
fit_cf90d2ad999b8f767935,False,52fa3015817126cd,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423927383965349,7.537572500004899,2428,1.6950218527074464e-12,2.956070502790654e-09,,0.548700222400525,0.06676658675771514,0.0,fit_cf90d2ad999b8f767935,True,52fa3015817126cd,321090a6aa0fccc7,
fit_7090a5f0ffae069c4a4f,False,0f7dd09091762a3e,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602140627934335,7.047297500015702,2346,1.0154048396848133e-11,6.528802543065061e-10,,0.5494728184645526,0.021777825483972106,0.0,fit_7090a5f0ffae069c4a4f,True,0f7dd09091762a3e,321090a6aa0fccc7,
fit_7090a5f0ffae069c4a4f,True,0f7dd09091762a3e,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602140627934335,7.047297500015702,2346,1.0154048396848133e-11,6.528802543065061e-10,,0.5494728184645526,0.021777825483972106,0.0,fit_7090a5f0ffae069c4a4f,True,0f7dd09091762a3e,321090a6aa0fccc7,
fit_7b01219e5a6f126f56e9,False,7db52ae8c1f31226,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.4238449646644,7.640579700004309,2446,8.776970434721924e-12,1.906548078094264e-09,,0.5728971687044813,0.041331631887260786,0.0,fit_7b01219e5a6f126f56e9,True,7db52ae8c1f31226,321090a6aa0fccc7,
fit_5f033378f0edd1ad5a20,False,1b5e2b425d3cafe0,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423884788351201,7.802495400013868,2406,3.878140093385364e-12,2.681750668044609e-09,,0.5487867030106328,0.02287223831450269,0.0,fit_5f033378f0edd1ad5a20,True,1b5e2b425d3cafe0,321090a6aa0fccc7,
fit_5f033378f0edd1ad5a20,True,1b5e2b425d3cafe0,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423884788351201,7.802495400013868,2406,3.878140093385364e-12,2.681750668044609e-09,,0.5487867030106328,0.02287223831450269,0.0,fit_5f033378f0edd1ad5a20,True,1b5e2b425d3cafe0,321090a6aa0fccc7,
fit_dd181fdad10a2e5304a5,False,655f2cee759665e4,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602094133747774,7.219387600023765,2367,1.4440881249446822e-11,9.462292397065023e-10,,0.5507783164399955,0.021792994164430982,0.0,fit_dd181fdad10a2e5304a5,True,655f2cee759665e4,321090a6aa0fccc7,
fit_587bbe844c11580c7b83,False,d1f33e07bf7f8dcf,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602177784974524,5.957956800004467,2099,2.689879326030923e-12,7.44467493795999e-10,,0.5205939718385159,0.1297918857783866,0.0,fit_587bbe844c11580c7b83,True,d1f33e07bf7f8dcf,321090a6aa0fccc7,
fit_5c0a0675e6bee012d768,False,1d0ea31d4b195ceb,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.4238331130537185,6.50084659998538,2155,2.1799396127357754e-11,2.554150878485625e-09,,0.5501095835553721,0.02290130465426441,0.0,fit_5c0a0675e6bee012d768,True,1d0ea31d4b195ceb,321090a6aa0fccc7,
fit_e0a95fc454b8447050d2,False,d21fd98cee5cba56,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602211613860264,6.75153120001778,2314,5.501531158134331e-12,4.860617140748968e-10,,0.5493228059603503,0.02180276202593459,0.0,fit_e0a95fc454b8447050d2,True,d21fd98cee5cba56,321090a6aa0fccc7,
fit_a12dfe9093b9cd98b0e6,False,0d4f7286495ffef5,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423984594318347,6.618927200033795,2277,3.696337215034485e-11,1.5043554839790048e-09,,0.5728905990256055,0.04006174417843805,0.0,fit_a12dfe9093b9cd98b0e6,True,0d4f7286495ffef5,321090a6aa0fccc7,
fit_ab190c46b71a0d264d79,False,5ac6f32ddb123a8c,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423895289011712,7.175667900010012,2315,1.0680677163416561e-11,3.0670673101914353e-09,,0.5484632996084923,0.023432915265494948,0.0,fit_ab190c46b71a0d264d79,True,5ac6f32ddb123a8c,321090a6aa0fccc7,
fit_533e86ca9a8ca3ab7625,False,3b56cc42832213a9,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602193114300289,6.50922189996345,2296,1.0283413239278639e-11,6.528802543065061e-10,,0.5495553546579234,0.021172134165359683,0.0,fit_533e86ca9a8ca3ab7625,True,3b56cc42832213a9,321090a6aa0fccc7,
fit_fff95455692a78eb9d7f,False,574f0dc2fa873bf8,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.6021062226538865,6.48610760003794,2235,2.0331828544449676e-11,8.38533305925655e-10,,0.522114535594525,0.12642657436993002,0.0,fit_fff95455692a78eb9d7f,True,574f0dc2fa873bf8,321090a6aa0fccc7,
fit_c7f48b55056aea2bd55e,False,98dd53ab33fa2afb,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602286562242295,7.699893700017128,2587,7.220424395647427e-12,1.1854456204652982e-09,,0.552541177643514,0.042721281382363335,0.0,fit_c7f48b55056aea2bd55e,True,98dd53ab33fa2afb,321090a6aa0fccc7,
fit_11fa717f0b11536c6f77,False,33b6f0fed8abd8ac,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423800605199782,8.172168699966278,2592,9.799203555246689e-12,2.681750668044609e-09,,0.5489001966793673,0.022247890909973738,0.0,fit_11fa717f0b11536c6f77,True,33b6f0fed8abd8ac,321090a6aa0fccc7,
fit_d623eaa2b5d11883f583,False,7072aedfad8985d0,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.4240489372800855,6.133110199996736,2004,4.056220569895517e-11,1.738163995027311e-09,,0.5650987900652981,0.007924194007870766,0.0,fit_d623eaa2b5d11883f583,True,7072aedfad8985d0,8ebc0b2267770cee,
fit_fe17a8bbc3c118670ada,False,98dd53ab33fa2afb,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602286562242295,7.708088799961843,2587,7.220424395647427e-12,1.1854456204652982e-09,,0.552541177643514,0.042721281382363335,0.0,fit_fe17a8bbc3c118670ada,True,98dd53ab33fa2afb,8ebc0b2267770cee,
fit_13de1b55b9d11c12168c,False,178bd093db141117,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602142589199437,5.789409700024407,2066,4.191164210857519e-12,8.496918635389947e-10,,0.5412962460915905,0.0288498018648453,0.0,fit_13de1b55b9d11c12168c,True,178bd093db141117,8ebc0b2267770cee,
fit_d623eaa2b5d11883f583,True,7072aedfad8985d0,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.4240489372800855,6.133110199996736,2004,4.056220569895517e-11,1.738163995027311e-09,,0.5650987900652981,0.007924194007870766,0.0,fit_d623eaa2b5d11883f583,True,7072aedfad8985d0,8ebc0b2267770cee,
fit_13de1b55b9d11c12168c,True,178bd093db141117,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602142589199437,5.789409700024407,2066,4.191164210857519e-12,8.496918635389947e-10,,0.5412962460915905,0.0288498018648453,0.0,fit_13de1b55b9d11c12168c,True,178bd093db141117,8ebc0b2267770cee,
fit_d694df212bd28b16e4bd,False,e1d6476a57912853,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423921899111551,8.147388700046577,2601,1.760019897506178e-11,1.9977167789145237e-09,,0.5494949701106011,0.011844968932059836,0.0,fit_d694df212bd28b16e4bd,True,e1d6476a57912853,8ebc0b2267770cee,
fit_873f5ce37a58b29b83df,False,3e4f736435afac87,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423947088872362,6.512051399971824,2152,1.6549384558868493e-11,3.6670582022274605e-10,,0.5664158715132175,0.007940815280141974,0.0,fit_873f5ce37a58b29b83df,True,3e4f736435afac87,8ebc0b2267770cee,
fit_1e1d0def7ea55a916838,False,dfbf5e496d6d4872,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602232662834654,7.72003709996352,2615,5.6774794187907306e-12,1.3724045341970407e-09,,0.5538628231795976,0.04274814377381965,0.0,fit_1e1d0def7ea55a916838,True,dfbf5e496d6d4872,8ebc0b2267770cee,
fit_de262644adb9442ec632,False,a9123cb7b330d7f5,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423903649110773,6.928899399994407,2430,6.647598686697089e-12,1.6891612745329868e-09,,0.5517885722550562,0.01753409903529291,0.0,fit_de262644adb9442ec632,True,a9123cb7b330d7f5,8ebc0b2267770cee,
fit_de262644adb9442ec632,True,a9123cb7b330d7f5,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.423903649110773,6.928899399994407,2430,6.647598686697089e-12,1.6891612745329868e-09,,0.5517885722550562,0.01753409903529291,0.0,fit_de262644adb9442ec632,True,a9123cb7b330d7f5,8ebc0b2267770cee,
fit_d6d320447d44d9f169c2,False,2e9bde11f0d00f82,unresolved,horizon,,36.5999999999999,0.0,horizon,unresolved,0.0,6.602123938348628,6.6677302999887615,2256,4.2239167101377186e-11,3.472800308361849e-10,,0.5425528065012665,0.02886893604078018,0.0,fit_d6d320447d44d9f169c2,True,2e9bde11f0d00f82,8ebc0b2267770cee,
fit_1a36c857f737b4508cc2,False,edf144a709df6f35,unresolved,horizon,,36.6,0.0,horizon,unresolved,0.0,6.4238371612750464,7.117891999951098,2406,4.7949533252861926e-12,3.8250636485187445e-09,,0.5530479780695479,0.017570057300102172,0.0,fit_1a36c857f737b4508cc2,True,edf144a709df6f35,8ebc0b2267770cee,
